TransactionID,PolicyID,PaymentDate,AmountPaid
T0017540,P001553,2021-11-11,338.51
T0017541,P001553,2021-12-11,338.51
T0017542,P001553,2022-01-10,338.51
T0017543,P001553,2022-02-09,338.51
T0017544,P001553,2022-03-11,338.51
T0017545,P001553,2022-04-10,338.51
T0017546,P001553,2022-05-10,338.51
T0017547,P001553,2022-06-09,338.51
T0017548,P001553,2022-07-09,338.51
T0017549,P001553,2022-08-08,338.51
T0017550,P001553,2022-09-07,338.51
T0017551,P001553,2022-10-07,338.51
T0017552,P001553,2022-11-06,338.51
T0017553,P001553,2022-12-06,338.51
T0017554,P001553,2023-01-05,338.51
T0017555,P001553,2023-02-04,338.51
T0017556,P001553,2023-03-06,338.51
T0017557,P001553,2023-04-05,338.51
T0017558,P001553,2023-05-05,338.51
T0017559,P001553,2023-06-04,181.46
T0017560,P001553,2023-07-04,338.51
T0017561,P001554,2024-11-18,368.36
T0017562,P001554,2024-12-18,368.36
T0017563,P001554,2025-01-17,368.36
T0017564,P001554,2025-02-16,368.36
T0017565,P001554,2025-03-18,368.36
T0017566,P001554,2025-04-17,368.36
T0017567,P001554,2025-05-17,160.52
T0017568,P001554,2025-06-16,368.36
T0017569,P001554,2025-07-16,368.36
T0017570,P001554,2025-08-15,368.36
T0017571,P001554,2025-09-14,368.36
T0017572,P001554,2025-10-14,368.36
T0017573,P001554,2025-11-13,368.36
T0017574,P001554,2025-12-13,368.36
T0017575,P001555,2023-08-05,71.47
T0017576,P001555,2023-11-03,71.47
T0017577,P001555,2024-02-01,71.47
T0017578,P001555,2024-05-01,71.47
T0017579,P001555,2024-07-30,71.47
T0017580,P001555,2024-10-28,71.47
T0017581,P001555,2025-01-26,71.47
T0017582,P001555,2025-04-26,71.47
T0017583,P001555,2025-07-25,71.47
T0017584,P001555,2025-10-23,55.94
T0017585,P001556,2023-04-02,298.7
T0017586,P001556,2023-05-02,298.7
T0017587,P001556,2023-06-01,298.7
T0017588,P001556,2023-07-01,298.7
T0017589,P001556,2023-07-31,298.7
T0017590,P001556,2023-08-30,298.7
T0017591,P001556,2023-09-29,298.7
T0017592,P001556,2023-10-29,298.7
T0017593,P001556,2023-11-28,298.7
T0017594,P001556,2023-12-28,298.7
T0017595,P001556,2024-01-27,298.7
T0017596,P001556,2024-02-26,298.7
T0017597,P001556,2024-03-27,298.7
T0017598,P001556,2024-04-26,298.7
T0017599,P001556,2024-05-26,298.7
T0017600,P001556,2024-06-25,298.7
T0017601,P001556,2024-07-25,298.7
T0017602,P001556,2024-08-24,298.7
T0017603,P001556,2024-09-23,298.7
T0017604,P001556,2024-10-23,298.7
T0017605,P001556,2024-11-22,298.7
T0017606,P001556,2024-12-22,298.7
T0017607,P001556,2025-01-21,298.7
T0017608,P001556,2025-02-20,298.7
T0017609,P001556,2025-03-22,149.81
T0017610,P001556,2025-04-21,298.7
T0017611,P001556,2025-05-21,298.7
T0017612,P001556,2025-06-20,298.7
T0017613,P001556,2025-07-20,113.67
T0017614,P001557,2022-11-04,294.95
T0017615,P001557,2022-12-04,294.95
T0017616,P001557,2023-01-03,294.95
T0017617,P001557,2023-02-02,294.95
T0017618,P001557,2023-03-04,294.95
T0017619,P001557,2023-04-03,294.95
T0017620,P001557,2023-05-03,294.95
T0017621,P001557,2023-06-02,294.95
T0017622,P001557,2023-07-02,294.95
T0017623,P001557,2023-08-01,294.95
T0017624,P001557,2023-08-31,294.95
T0017625,P001557,2023-09-30,294.95
T0017626,P001557,2023-10-30,294.95
T0017627,P001557,2023-11-29,294.95
T0017628,P001557,2023-12-29,264.07
T0017629,P001557,2024-01-28,204.5
T0017630,P001557,2024-02-27,294.95
T0017631,P001557,2024-03-28,184.42
T0017632,P001557,2024-04-27,294.95
T0017633,P001557,2024-05-27,294.95
T0017634,P001557,2024-06-26,294.95
T0017635,P001557,2024-07-26,294.95
T0017636,P001557,2024-08-25,294.95
T0017637,P001557,2024-09-24,294.95
T0017638,P001557,2024-10-24,294.95
T0017639,P001557,2024-11-23,294.95
T0017640,P001557,2024-12-23,294.95
T0017641,P001557,2025-01-22,294.95
T0017642,P001557,2025-02-21,294.95
T0017643,P001557,2025-03-23,294.95
T0017644,P001557,2025-04-22,294.95
T0017645,P001557,2025-05-22,294.95
T0017646,P001557,2025-06-21,294.95
T0017647,P001558,2025-08-25,3680.98
T0017648,P001558,2025-11-23,3680.98
T0017649,P001559,2024-02-11,549.05
T0017650,P001559,2024-05-11,700.29
T0017651,P001559,2024-08-09,700.29
T0017652,P001559,2024-11-07,700.29
T0017653,P001559,2025-02-05,217.04
T0017654,P001559,2025-05-06,700.29
T0017655,P001560,2025-05-17,1016.02
T0017656,P001560,2025-06-16,1016.02
T0017657,P001560,2025-07-16,1016.02
T0017658,P001560,2025-08-15,1016.02
T0017659,P001560,2025-09-14,704.05
T0017660,P001560,2025-10-14,1016.02
T0017661,P001560,2025-11-13,533.87
T0017662,P001560,2025-12-13,1016.02
T0017663,P001561,2021-06-01,1597.9
T0017664,P001561,2021-08-30,1597.9
T0017665,P001561,2021-11-28,1597.9
T0017666,P001561,2022-02-26,1597.9
T0017667,P001561,2022-05-27,1597.9
T0017668,P001561,2022-08-25,1597.9
T0017669,P001562,2023-04-01,350.38
T0017670,P001562,2023-05-01,400.92
T0017671,P001562,2023-05-31,400.92
T0017672,P001562,2023-06-30,400.92
T0017673,P001562,2023-07-30,400.92
T0017674,P001562,2023-08-29,168.74
T0017675,P001562,2023-09-28,400.92
T0017676,P001562,2023-10-28,400.92
T0017677,P001562,2023-11-27,400.92
T0017678,P001562,2023-12-27,400.92
T0017679,P001562,2024-01-26,400.92
T0017680,P001562,2024-02-25,400.92
T0017681,P001562,2024-03-26,400.92
T0017682,P001562,2024-04-25,400.92
T0017683,P001562,2024-05-25,400.92
T0017684,P001562,2024-06-24,400.92
T0017685,P001562,2024-07-24,400.92
T0017686,P001563,2024-10-09,1844.69
T0017687,P001563,2025-01-07,1844.69
T0017688,P001563,2025-04-07,1844.69
T0017689,P001563,2025-07-06,1844.69
T0017690,P001563,2025-10-04,1844.69
T0017691,P001564,2025-04-25,636.77
T0017692,P001564,2025-05-25,636.77
T0017693,P001564,2025-06-24,636.77
T0017694,P001564,2025-07-24,636.77
T0017695,P001564,2025-08-23,636.77
T0017696,P001564,2025-09-22,636.77
T0017697,P001564,2025-10-22,636.77
T0017698,P001564,2025-11-21,636.77
T0017699,P001565,2025-02-22,438.88
T0017700,P001565,2025-05-23,438.88
T0017701,P001565,2025-08-21,438.88
T0017702,P001565,2025-11-19,438.88
T0017703,P001566,2023-03-21,291.69
T0017704,P001566,2023-04-20,291.69
T0017705,P001566,2023-05-20,291.69
T0017706,P001566,2023-06-19,291.69
T0017707,P001566,2023-07-19,291.69
T0017708,P001566,2023-08-18,291.69
T0017709,P001566,2023-09-17,291.69
T0017710,P001566,2023-10-17,291.69
T0017711,P001566,2023-11-16,291.69
T0017712,P001566,2023-12-16,291.69
T0017713,P001566,2024-01-15,291.69
T0017714,P001566,2024-02-14,291.69
T0017715,P001566,2024-03-15,291.69
T0017716,P001566,2024-04-14,291.69
T0017717,P001566,2024-05-14,291.69
T0017718,P001566,2024-06-13,291.69
T0017719,P001566,2024-07-13,291.69
T0017720,P001566,2024-08-12,291.69
T0017721,P001566,2024-09-11,291.69
T0017722,P001567,2024-07-02,403.7
T0017723,P001567,2024-08-01,403.7
T0017724,P001567,2024-08-31,403.7
T0017725,P001567,2024-09-30,403.7
T0017726,P001567,2024-10-30,403.7
T0017727,P001567,2024-11-29,403.7
T0017728,P001567,2024-12-29,403.7
T0017729,P001567,2025-01-28,403.7
T0017730,P001568,2023-05-08,1011.77
T0017731,P001568,2023-08-06,1011.77
T0017732,P001568,2023-11-04,1011.77
T0017733,P001568,2024-02-02,1011.77
T0017734,P001569,2024-08-14,583.83
T0017735,P001569,2024-09-13,583.83
T0017736,P001569,2024-10-13,583.83
T0017737,P001569,2024-11-12,583.83
T0017738,P001569,2024-12-12,583.83
T0017739,P001569,2025-01-11,583.83
T0017740,P001569,2025-02-10,583.83
T0017741,P001569,2025-03-12,583.83
T0017742,P001569,2025-04-11,583.83
T0017743,P001569,2025-05-11,583.83
T0017744,P001569,2025-06-10,583.83
T0017745,P001569,2025-07-10,583.83
T0017746,P001569,2025-08-09,583.83
T0017747,P001569,2025-09-08,583.83
T0017748,P001569,2025-10-08,583.83
T0017749,P001569,2025-11-07,583.83
T0017750,P001570,2025-04-10,332.69
T0017751,P001570,2025-05-10,332.69
T0017752,P001570,2025-06-09,332.69
T0017753,P001570,2025-07-09,332.69
T0017754,P001570,2025-08-08,332.69
T0017755,P001570,2025-09-07,332.69
T0017756,P001570,2025-10-07,332.69
T0017757,P001570,2025-11-06,332.69
T0017758,P001570,2025-12-06,332.69
T0017759,P001571,2024-06-13,135.92
T0017760,P001571,2024-09-11,135.92
T0017761,P001571,2024-12-10,135.92
T0017762,P001571,2025-03-10,135.92
T0017763,P001571,2025-06-08,135.92
T0017764,P001571,2025-09-06,135.92
T0017765,P001571,2025-12-05,135.92
T0017766,P001572,2025-05-05,876.78
T0017767,P001572,2025-06-04,876.78
T0017768,P001572,2025-07-04,876.78
T0017769,P001572,2025-08-03,876.78
T0017770,P001572,2025-09-02,876.78
T0017771,P001572,2025-10-02,876.78
T0017772,P001572,2025-11-01,580.82
T0017773,P001572,2025-12-01,876.78
T0017774,P001573,2023-09-10,691.39
T0017775,P001573,2023-10-10,858.53
T0017776,P001573,2023-11-09,858.53
T0017777,P001573,2023-12-09,858.53
T0017778,P001573,2024-01-08,858.53
T0017779,P001573,2024-02-07,858.53
T0017780,P001573,2024-03-08,858.53
T0017781,P001574,2025-10-30,2660.12
T0017782,P001574,2025-11-29,2660.12
T0017783,P001575,2024-02-24,31.64
T0017784,P001575,2024-03-25,31.64
T0017785,P001575,2024-04-24,31.64
T0017786,P001575,2024-05-24,31.64
T0017787,P001575,2024-06-23,31.64
T0017788,P001575,2024-07-23,31.64
T0017789,P001575,2024-08-22,31.64
T0017790,P001575,2024-09-21,31.64
T0017791,P001575,2024-10-21,9.8
T0017792,P001575,2024-11-20,31.64
T0017793,P001575,2024-12-20,31.64
T0017794,P001575,2025-01-19,31.64
T0017795,P001575,2025-02-18,31.64
T0017796,P001575,2025-03-20,31.64
T0017797,P001575,2025-04-19,31.64
T0017798,P001575,2025-05-19,31.64
T0017799,P001575,2025-06-18,31.64
T0017800,P001575,2025-07-18,31.64
T0017801,P001575,2025-08-17,31.64
T0017802,P001575,2025-09-16,31.64
T0017803,P001575,2025-10-16,31.64
T0017804,P001575,2025-11-15,20.73
T0017805,P001575,2025-12-15,31.64
T0017806,P001576,2025-06-30,1607.06
T0017807,P001576,2025-07-30,1607.06
T0017808,P001576,2025-08-29,1607.06
T0017809,P001576,2025-09-28,1607.06
T0017810,P001576,2025-10-28,1607.06
T0017811,P001576,2025-11-27,1607.06
T0017812,P001577,2020-12-13,49.64
T0017813,P001577,2021-01-12,49.64
T0017814,P001577,2021-02-11,49.64
T0017815,P001577,2021-03-13,49.64
T0017816,P001577,2021-04-12,49.64
T0017817,P001577,2021-05-12,49.64
T0017818,P001577,2021-06-11,49.64
T0017819,P001577,2021-07-11,49.64
T0017820,P001577,2021-08-10,49.64
T0017821,P001577,2021-09-09,49.64
T0017822,P001577,2021-10-09,49.64
T0017823,P001577,2021-11-08,49.64
T0017824,P001578,2020-12-02,169.47
T0017825,P001578,2021-01-01,169.47
T0017826,P001578,2021-01-31,169.47
T0017827,P001578,2021-03-02,169.47
T0017828,P001578,2021-04-01,169.47
T0017829,P001578,2021-05-01,169.47
T0017830,P001578,2021-05-31,169.47
T0017831,P001578,2021-06-30,169.47
T0017832,P001578,2021-07-30,169.47
T0017833,P001578,2021-08-29,169.47
T0017834,P001578,2021-09-28,169.47
T0017835,P001578,2021-10-28,169.47
T0017836,P001578,2021-11-27,70.06
T0017837,P001578,2021-12-27,169.47
T0017838,P001578,2022-01-26,169.47
T0017839,P001578,2022-02-25,70.35
T0017840,P001578,2022-03-27,169.47
T0017841,P001578,2022-04-26,169.47
T0017842,P001578,2022-05-26,169.47
T0017843,P001578,2022-06-25,169.47
T0017844,P001578,2022-07-25,169.47
T0017845,P001578,2022-08-24,169.47
T0017846,P001578,2022-09-23,169.47
T0017847,P001578,2022-10-23,169.47
T0017848,P001578,2022-11-22,169.47
T0017849,P001579,2023-04-25,384.85
T0017850,P001579,2023-05-25,384.85
T0017851,P001579,2023-06-24,384.85
T0017852,P001579,2023-07-24,384.85
T0017853,P001579,2023-08-23,384.85
T0017854,P001579,2023-09-22,384.85
T0017855,P001579,2023-10-22,384.85
T0017856,P001580,2025-06-08,342.43
T0017857,P001580,2025-07-08,342.43
T0017858,P001580,2025-08-07,167.12
T0017859,P001580,2025-09-06,342.43
T0017860,P001580,2025-10-06,342.43
T0017861,P001580,2025-11-05,342.43
T0017862,P001580,2025-12-05,342.43
T0017863,P001581,2025-05-29,1308.62
T0017864,P001581,2025-06-28,1308.62
T0017865,P001581,2025-07-28,1308.62
T0017866,P001581,2025-08-27,1308.62
T0017867,P001581,2025-09-26,1308.62
T0017868,P001581,2025-10-26,1308.62
T0017869,P001581,2025-11-25,1308.62
T0017870,P001582,2025-05-27,683.37
T0017871,P001582,2025-06-26,683.37
T0017872,P001582,2025-07-26,683.37
T0017873,P001582,2025-08-25,683.37
T0017874,P001582,2025-09-24,683.37
T0017875,P001582,2025-10-24,683.37
T0017876,P001582,2025-11-23,683.37
T0017877,P001583,2025-05-12,831.61
T0017878,P001583,2025-06-11,831.61
T0017879,P001583,2025-07-11,831.61
T0017880,P001583,2025-08-10,831.61
T0017881,P001583,2025-09-09,831.61
T0017882,P001583,2025-10-09,831.61
T0017883,P001583,2025-11-08,831.61
T0017884,P001583,2025-12-08,831.61
T0017885,P001584,2021-08-21,622.67
T0017886,P001584,2021-11-19,622.67
T0017887,P001584,2022-02-17,622.67
T0017888,P001584,2022-05-18,622.67
T0017889,P001584,2022-08-16,622.67
T0017890,P001584,2022-11-14,622.67
T0017891,P001584,2023-02-12,622.67
T0017892,P001584,2023-05-13,622.67
T0017893,P001584,2023-08-11,622.67
T0017894,P001584,2023-11-09,622.67
T0017895,P001584,2024-02-07,622.67
T0017896,P001584,2024-05-07,622.67
T0017897,P001585,2020-06-01,243.44
T0017898,P001585,2020-07-01,243.44
T0017899,P001585,2020-07-31,243.44
T0017900,P001585,2020-08-30,243.44
T0017901,P001585,2020-09-29,243.44
T0017902,P001585,2020-10-29,243.44
T0017903,P001585,2020-11-28,243.44
T0017904,P001585,2020-12-28,243.44
T0017905,P001585,2021-01-27,86.07
T0017906,P001585,2021-02-26,243.44
T0017907,P001585,2021-03-28,243.44
T0017908,P001585,2021-04-27,243.44
T0017909,P001585,2021-05-27,243.44
T0017910,P001585,2021-06-26,243.44
T0017911,P001585,2021-07-26,243.44
T0017912,P001585,2021-08-25,243.44
T0017913,P001585,2021-09-24,243.44
T0017914,P001585,2021-10-24,243.44
T0017915,P001585,2021-11-23,243.44
T0017916,P001585,2021-12-23,243.44
T0017917,P001585,2022-01-22,243.44
T0017918,P001585,2022-02-21,243.44
T0017919,P001585,2022-03-23,243.44
T0017920,P001585,2022-04-22,243.44
T0017921,P001585,2022-05-22,243.44
T0017922,P001585,2022-06-21,243.44
T0017923,P001585,2022-07-21,243.44
T0017924,P001585,2022-08-20,243.44
T0017925,P001585,2022-09-19,243.44
T0017926,P001585,2022-10-19,243.44
T0017927,P001585,2022-11-18,243.44
T0017928,P001585,2022-12-18,243.44
T0017929,P001585,2023-01-17,243.44
T0017930,P001586,2025-10-05,3226.23
T0017931,P001586,2025-11-04,3226.23
T0017932,P001586,2025-12-04,3226.23
T0017933,P001587,2025-11-03,1134.29
T0017934,P001587,2025-12-03,1134.29
T0017935,P001588,2025-03-22,1897.36
T0017936,P001588,2025-06-20,1897.36
T0017937,P001588,2025-09-18,1897.36
T0017938,P001588,2025-12-17,1897.36
T0017939,P001589,2024-10-16,48.17
T0017940,P001589,2024-11-15,48.17
T0017941,P001589,2024-12-15,48.17
T0017942,P001589,2025-01-14,48.17
T0017943,P001589,2025-02-13,48.17
T0017944,P001589,2025-03-15,48.17
T0017945,P001589,2025-04-14,48.17
T0017946,P001589,2025-05-14,48.17
T0017947,P001589,2025-06-13,48.17
T0017948,P001589,2025-07-13,48.17
T0017949,P001589,2025-08-12,48.17
T0017950,P001589,2025-09-11,48.17
T0017951,P001589,2025-10-11,48.17
T0017952,P001589,2025-11-10,48.17
T0017953,P001590,2023-12-03,440.54
T0017954,P001590,2024-01-02,440.54
T0017955,P001590,2024-02-01,440.54
T0017956,P001590,2024-03-02,440.54
T0017957,P001590,2024-04-01,440.54
T0017958,P001590,2024-05-01,158.83
T0017959,P001590,2024-05-31,440.54
T0017960,P001590,2024-06-30,440.54
T0017961,P001590,2024-07-30,440.54
T0017962,P001590,2024-08-29,440.54
T0017963,P001590,2024-09-28,440.54
T0017964,P001591,2023-12-27,212.06
T0017965,P001591,2024-01-26,212.06
T0017966,P001591,2024-02-25,212.06
T0017967,P001591,2024-03-26,212.06
T0017968,P001591,2024-04-25,212.06
T0017969,P001591,2024-05-25,212.06
T0017970,P001591,2024-06-24,212.06
T0017971,P001591,2024-07-24,212.06
T0017972,P001591,2024-08-23,212.06
T0017973,P001591,2024-09-22,212.06
T0017974,P001591,2024-10-22,212.06
T0017975,P001591,2024-11-21,212.06
T0017976,P001591,2024-12-21,212.06
T0017977,P001591,2025-01-20,212.06
T0017978,P001591,2025-02-19,212.06
T0017979,P001591,2025-03-21,212.06
T0017980,P001591,2025-04-20,212.06
T0017981,P001591,2025-05-20,212.06
T0017982,P001592,2023-12-12,491.83
T0017983,P001592,2024-01-11,491.83
T0017984,P001592,2024-02-10,491.83
T0017985,P001592,2024-03-11,491.83
T0017986,P001592,2024-04-10,491.83
T0017987,P001592,2024-05-10,491.83
T0017988,P001592,2024-06-09,491.83
T0017989,P001592,2024-07-09,491.83
T0017990,P001592,2024-08-08,491.83
T0017991,P001592,2024-09-07,491.83
T0017992,P001592,2024-10-07,491.83
T0017993,P001592,2024-11-06,491.83
T0017994,P001592,2024-12-06,491.83
T0017995,P001592,2025-01-05,491.83
T0017996,P001592,2025-02-04,491.83
T0017997,P001592,2025-03-06,491.83
T0017998,P001592,2025-04-05,491.83
T0017999,P001592,2025-05-05,491.83
T0018000,P001592,2025-06-04,337.27
T0018001,P001593,2024-06-17,748.86
T0018002,P001593,2024-09-15,748.86
T0018003,P001593,2024-12-14,748.86
T0018004,P001593,2025-03-14,748.86
T0018005,P001593,2025-06-12,748.86
T0018006,P001594,2025-09-24,950.44
T0018007,P001594,2025-10-24,361.81
T0018008,P001594,2025-11-23,950.44
T0018009,P001595,2025-01-08,497.29
T0018010,P001595,2025-02-07,497.29
T0018011,P001595,2025-03-09,497.29
T0018012,P001595,2025-04-08,497.29
T0018013,P001595,2025-05-08,497.29
T0018014,P001595,2025-06-07,497.29
T0018015,P001595,2025-07-07,497.29
T0018016,P001595,2025-08-06,346.84
T0018017,P001595,2025-09-05,497.29
T0018018,P001595,2025-10-05,497.29
T0018019,P001595,2025-11-04,497.29
T0018020,P001595,2025-12-04,497.29
T0018021,P001596,2022-08-15,337.11
T0018022,P001596,2022-09-14,337.11
T0018023,P001596,2022-10-14,337.11
T0018024,P001596,2022-11-13,337.11
T0018025,P001596,2022-12-13,337.11
T0018026,P001596,2023-01-12,337.11
T0018027,P001596,2023-02-11,337.11
T0018028,P001596,2023-03-13,337.11
T0018029,P001596,2023-04-12,337.11
T0018030,P001596,2023-05-12,337.11
T0018031,P001596,2023-06-11,337.11
T0018032,P001596,2023-07-11,337.11
T0018033,P001596,2023-08-10,337.11
T0018034,P001596,2023-09-09,337.11
T0018035,P001596,2023-10-09,337.11
T0018036,P001596,2023-11-08,208.53
T0018037,P001596,2023-12-08,337.11
T0018038,P001596,2024-01-07,337.11
T0018039,P001596,2024-02-06,337.11
T0018040,P001596,2024-03-07,337.11
T0018041,P001597,2023-02-02,657.82
T0018042,P001597,2023-03-04,448.92
T0018043,P001597,2023-04-03,657.82
T0018044,P001597,2023-05-03,657.82
T0018045,P001597,2023-06-02,657.82
T0018046,P001597,2023-07-02,657.82
T0018047,P001597,2023-08-01,657.82
T0018048,P001597,2023-08-31,657.82
T0018049,P001597,2023-09-30,657.82
T0018050,P001597,2023-10-30,657.82
T0018051,P001597,2023-11-29,657.82
T0018052,P001597,2023-12-29,657.82
T0018053,P001597,2024-01-28,657.82
T0018054,P001597,2024-02-27,657.82
T0018055,P001597,2024-03-28,657.82
T0018056,P001598,2020-12-22,464.83
T0018057,P001598,2021-03-22,464.83
T0018058,P001598,2021-06-20,464.83
T0018059,P001598,2021-09-18,464.83
T0018060,P001598,2021-12-17,464.83
T0018061,P001598,2022-03-17,464.83
T0018062,P001598,2022-06-15,464.83
T0018063,P001598,2022-09-13,464.83
T0018064,P001599,2020-12-17,198.83
T0018065,P001599,2021-01-16,198.83
T0018066,P001599,2021-02-15,198.83
T0018067,P001599,2021-03-17,198.83
T0018068,P001599,2021-04-16,198.83
T0018069,P001599,2021-05-16,198.83
T0018070,P001599,2021-06-15,198.83
T0018071,P001599,2021-07-15,198.83
T0018072,P001599,2021-08-14,198.83
T0018073,P001599,2021-09-13,198.83
T0018074,P001599,2021-10-13,198.83
T0018075,P001599,2021-11-12,198.83
T0018076,P001599,2021-12-12,198.83
T0018077,P001599,2022-01-11,198.83
T0018078,P001599,2022-02-10,198.83
T0018079,P001599,2022-03-12,198.83
T0018080,P001599,2022-04-11,198.83
T0018081,P001599,2022-05-11,198.83
T0018082,P001599,2022-06-10,198.83
T0018083,P001599,2022-07-10,198.83
T0018084,P001599,2022-08-09,198.83
T0018085,P001599,2022-09-08,198.83
T0018086,P001599,2022-10-08,198.83
T0018087,P001599,2022-11-07,198.83
T0018088,P001599,2022-12-07,198.83
T0018089,P001599,2023-01-06,198.83
T0018090,P001599,2023-02-05,198.83
T0018091,P001599,2023-03-07,198.83
T0018092,P001600,2025-05-28,1430.51
T0018093,P001600,2025-08-26,1430.51
T0018094,P001600,2025-11-24,1430.51
T0018095,P001601,2025-07-02,705.24
T0018096,P001601,2025-08-01,705.24
T0018097,P001601,2025-08-31,705.24
T0018098,P001601,2025-09-30,705.24
T0018099,P001601,2025-10-30,705.24
T0018100,P001601,2025-11-29,705.24
T0018101,P001602,2025-01-16,117.31
T0018102,P001602,2025-02-15,117.31
T0018103,P001602,2025-03-17,117.31
T0018104,P001602,2025-04-16,117.31
T0018105,P001602,2025-05-16,117.31
T0018106,P001602,2025-06-15,117.31
T0018107,P001602,2025-07-15,117.31
T0018108,P001602,2025-08-14,117.31
T0018109,P001602,2025-09-13,117.31
T0018110,P001602,2025-10-13,117.31
T0018111,P001602,2025-11-12,117.31
T0018112,P001602,2025-12-12,117.31
T0018113,P001603,2025-05-31,271.33
T0018114,P001603,2025-08-29,271.33
T0018115,P001603,2025-11-27,271.33
T0018116,P001604,2020-03-28,193.4
T0018117,P001604,2020-04-27,193.4
T0018118,P001604,2020-05-27,193.4
T0018119,P001604,2020-06-26,193.4
T0018120,P001604,2020-07-26,193.4
T0018121,P001604,2020-08-25,193.4
T0018122,P001604,2020-09-24,193.4
T0018123,P001604,2020-10-24,193.4
T0018124,P001604,2020-11-23,193.4
T0018125,P001604,2020-12-23,193.4
T0018126,P001604,2021-01-22,193.4
T0018127,P001604,2021-02-21,193.4
T0018128,P001604,2021-03-23,193.4
T0018129,P001604,2021-04-22,193.4
T0018130,P001604,2021-05-22,193.4
T0018131,P001604,2021-06-21,193.4
T0018132,P001604,2021-07-21,193.4
T0018133,P001604,2021-08-20,193.4
T0018134,P001604,2021-09-19,193.4
T0018135,P001604,2021-10-19,193.4
T0018136,P001604,2021-11-18,193.4
T0018137,P001604,2021-12-18,193.4
T0018138,P001604,2022-01-17,193.4
T0018139,P001604,2022-02-16,193.4
T0018140,P001604,2022-03-18,193.4
T0018141,P001604,2022-04-17,193.4
T0018142,P001604,2022-05-17,193.4
T0018143,P001604,2022-06-16,193.4
T0018144,P001605,2020-04-08,1188.98
T0018145,P001605,2020-07-07,873.75
T0018146,P001605,2020-10-05,1188.98
T0018147,P001605,2021-01-03,1188.98
T0018148,P001605,2021-04-03,399.16
T0018149,P001606,2022-12-07,138.75
T0018150,P001606,2023-01-06,138.75
T0018151,P001606,2023-02-05,138.75
T0018152,P001606,2023-03-07,138.75
T0018153,P001606,2023-04-06,138.75
T0018154,P001606,2023-05-06,52.46
T0018155,P001606,2023-06-05,138.75
T0018156,P001606,2023-07-05,138.75
T0018157,P001606,2023-08-04,138.75
T0018158,P001606,2023-09-03,138.75
T0018159,P001606,2023-10-03,138.75
T0018160,P001606,2023-11-02,138.75
T0018161,P001606,2023-12-02,138.75
T0018162,P001606,2024-01-01,138.75
T0018163,P001606,2024-01-31,138.75
T0018164,P001606,2024-03-01,138.75
T0018165,P001606,2024-03-31,138.75
T0018166,P001606,2024-04-30,138.75
T0018167,P001606,2024-05-30,138.75
T0018168,P001606,2024-06-29,138.75
T0018169,P001606,2024-07-29,138.75
T0018170,P001606,2024-08-28,138.75
T0018171,P001606,2024-09-27,138.75
T0018172,P001606,2024-10-27,138.75
T0018173,P001606,2024-11-26,138.75
T0018174,P001606,2024-12-26,138.75
T0018175,P001606,2025-01-25,138.75
T0018176,P001606,2025-02-24,138.75
T0018177,P001606,2025-03-26,138.75
T0018178,P001606,2025-04-25,138.75
T0018179,P001606,2025-05-25,138.75
T0018180,P001606,2025-06-24,138.75
T0018181,P001607,2023-04-16,986.15
T0018182,P001607,2023-07-15,986.15
T0018183,P001607,2023-10-13,986.15
T0018184,P001607,2024-01-11,986.15
T0018185,P001607,2024-04-10,986.15
T0018186,P001608,2025-05-27,2046.88
T0018187,P001608,2025-08-25,2046.88
T0018188,P001608,2025-11-23,2046.88
T0018189,P001609,2024-10-04,192.84
T0018190,P001609,2024-11-03,71.94
T0018191,P001609,2024-12-03,192.84
T0018192,P001609,2025-01-02,192.84
T0018193,P001609,2025-02-01,192.84
T0018194,P001609,2025-03-03,192.84
T0018195,P001609,2025-04-02,192.84
T0018196,P001609,2025-05-02,126.64
T0018197,P001609,2025-06-01,192.84
T0018198,P001609,2025-07-01,192.84
T0018199,P001609,2025-07-31,192.84
T0018200,P001609,2025-08-30,192.84
T0018201,P001609,2025-09-29,192.84
T0018202,P001609,2025-10-29,192.84
T0018203,P001609,2025-11-28,192.84
T0018204,P001610,2025-05-23,889.95
T0018205,P001610,2025-06-22,889.95
T0018206,P001610,2025-07-22,889.95
T0018207,P001610,2025-08-21,889.95
T0018208,P001610,2025-09-20,889.95
T0018209,P001610,2025-10-20,889.95
T0018210,P001610,2025-11-19,889.95
T0018211,P001610,2025-12-19,889.95
T0018212,P001611,2024-12-15,296.43
T0018213,P001611,2025-01-14,296.43
T0018214,P001611,2025-02-13,296.43
T0018215,P001611,2025-03-15,296.43
T0018216,P001611,2025-04-14,296.43
T0018217,P001611,2025-05-14,296.43
T0018218,P001611,2025-06-13,296.43
T0018219,P001611,2025-07-13,296.43
T0018220,P001611,2025-08-12,296.43
T0018221,P001611,2025-09-11,296.43
T0018222,P001611,2025-10-11,296.43
T0018223,P001611,2025-11-10,296.43
T0018224,P001611,2025-12-10,296.43
T0018225,P001612,2025-09-22,3269.96
T0018226,P001612,2025-10-22,3269.96
T0018227,P001612,2025-11-21,3269.96
T0018228,P001613,2021-09-28,652.15
T0018229,P001613,2021-10-28,652.15
T0018230,P001613,2021-11-27,652.15
T0018231,P001613,2021-12-27,652.15
T0018232,P001613,2022-01-26,652.15
T0018233,P001613,2022-02-25,652.15
T0018234,P001613,2022-03-27,652.15
